pdb,glycam name,glycan,phi site,psi site,phi,psi,B factor(Avg),BFMP ring shape
4ops.pdb,LFucpa1-2DGalpb1-3[LFucpa1-4]DGlcpNAcb1-ROH,FUC(4_C_)-[FUC(3_C_)-GAL(2_C_)]-NAG(1_C_),C FUC 3 C2 C1 GAL 2 O2 C2,C FUC 3 C1 GAL 2 O2 C2 C3,160.056,258.509,"(['FUC(3_C_)', 'GAL(2_C_)'], [32.86, 62.2])","(['3.C', '2.C'], ['1C4', '4C1'])"
5uff.pdb,LFucpa1-2DGalpb1-4DGlcpb1-ROH,FUC(3_B_)-GAL(2_B_)-BGC(1_B_),B FUC 3 C2 C1 GAL 2 O2 C2,B FUC 3 C1 GAL 2 O2 C2 C3,145.667,261.1897,"(['FUC(3_B_)', 'GAL(2_B_)'], [38.36, 36.55])","(['3.B', '2.B'], ['1C4', '4C1'])"
2wmk.pdb,LFucpa1-2[DGalpNAca1-3]DGalpb1-4[LFucpa1-3]DGlcpNAcb1-ROH,A2G(4_C_)-[FUC(3_C_)]-GAL(2_C_)-[FUC(5_C_)]-NAG(1_C_),C FUC 3 C2 C1 GAL 2 O2 C2,C FUC 3 C1 GAL 2 O2 C2 C3,172.357,255.631,"(['FUC(3_C_)', 'GAL(2_C_)'], [7.62, 10.44])","(['3.C', '2.C'], ['1C4', '-'])"
2wmk.pdb,LFucpa1-2[DGalpNAca1-3]DGalpb1-4[LFucpa1-3]DGlcpNAcb1-ROH,A2G(4_D_)-[FUC(3_D_)]-GAL(2_D_)-[FUC(5_D_)]-NAG(1_D_),D FUC 3 C2 C1 GAL 2 O2 C2,D FUC 3 C1 GAL 2 O2 C2 C3,170.655,254.49099999999999,"(['FUC(3_D_)', 'GAL(2_D_)'], [6.97, 9.83])","(['3.D', '2.D'], ['1C4', '-'])"
3zw2.pdb,LFucpa1-2DGalpb1-ROH,FUC(2_E_)-GAL(1_E_),E FUC 2 C2 C1 GAL 1 O2 C2,E FUC 2 C1 GAL 1 O2 C2 C3,155.927,238.73000000000002,"(['FUC(2_E_)', 'GAL(1_E_)'], [19.03, 29.26])","(['2.E', '1.E'], ['1C4', '4C1'])"
3zw2.pdb,LFucpa1-2DGalpb1-3DGlcpNAcb1-ROH,FUC(3_I_)-GAL(2_I_)-NAG(1_I_),I FUC 3 C2 C1 GAL 2 O2 C2,I FUC 3 C1 GAL 2 O2 C2 C3,108.117,214.369,"(['FUC(3_I_)', 'GAL(2_I_)'], [12.64, 21.18])","(['3.I', '2.I'], ['1C4', '4C1'])"
3zw2.pdb,LFucpa1-2DGalpb1-3DGlcpNAcb1-ROH,FUC(3_G_)-GAL(2_G_)-NAG(1_G_),G FUC 3 C2 C1 GAL 2 O2 C2,G FUC 3 C1 GAL 2 O2 C2 C3,100.711,217.791,"(['FUC(3_G_)', 'GAL(2_G_)'], [16.52, 29.79])","(['3.G', '2.G'], ['1C4', '4C1'])"
3zw2.pdb,LFucpa1-2DGalpb1-3DGlcpNAcb1-ROH,FUC(3_D_)-GAL(2_D_)-NAG(1_D_),D FUC 3 C2 C1 GAL 2 O2 C2,D FUC 3 C1 GAL 2 O2 C2 C3,134.44,219.174,"(['FUC(3_D_)', 'GAL(2_D_)'], [14.07, 19.94])","(['3.D', '2.D'], ['1C4', '4C1'])"
3zw2.pdb,LFucpa1-2DGalpb1-3DGlcpNAcb1-3DGalpa1-ROH,FUC(4_H_)-GAL(3_H_)-NAG(2_H_)-GLA(1_H_),H FUC 4 C2 C1 GAL 3 O2 C2,H FUC 4 C1 GAL 3 O2 C2 C3,127.015,217.146,"(['FUC(4_H_)', 'GAL(3_H_)'], [12.7, 15.31])","(['4.H', '3.H'], ['1C4', '4C1'])"
3zw2.pdb,LFucpa1-2DGalpb1-3DGlcpNAcb1-ROH,FUC(3_F_)-GAL(2_F_)-NAG(1_F_),F FUC 3 C2 C1 GAL 2 O2 C2,F FUC 3 C1 GAL 2 O2 C2 C3,115.08,213.78,"(['FUC(3_F_)', 'GAL(2_F_)'], [16.56, 28.42])","(['3.F', '2.F'], ['1C4', '4C1'])"
2wmh.pdb,LFucpa1-2DGalpb1-ROH,FUC(2_B_)-GAL(1_B_),B FUC 2 C2 C1 GAL 1 O2 C2,B FUC 2 C1 GAL 1 O2 C2 C3,167.313,247.00799999999998,"(['FUC(2_B_)', 'GAL(1_B_)'], [18.64, 20.88])","(['2.B', '1.B'], ['1C4', '-'])"
5uf1.pdb,LFucpa1-2DGalpb1-4DGlcpNAcb1-ROH,FUC(3_D_)-GAL(2_D_)-NAG(1_D_),D FUC 3 C2 C1 GAL 2 O2 C2,D FUC 3 C1 GAL 2 O2 C2 C3,132.625,251.276,"(['FUC(3_D_)', 'GAL(2_D_)'], [20.44, 17.87])","(['3.D', '2.D'], ['1C4', '4C1'])"
5uf1.pdb,LFucpa1-2DGalpb1-4DGlcpNAcb1-ROH,FUC(3_C_)-GAL(2_C_)-NAG(1_C_),C FUC 3 C2 C1 GAL 2 O2 C2,C FUC 3 C1 GAL 2 O2 C2 C3,138.247,246.094,"(['FUC(3_C_)', 'GAL(2_C_)'], [22.68, 21.73])","(['3.C', '2.C'], ['1C4', '4C1'])"
4ayj.pdb,LFucpa1-2DGalpb1-4DGlcpb1-ROH,FUC(3_H_)-GAL(2_H_)-BGC(1_H_),H FUC 3 C2 C1 GAL 2 O2 C2,H FUC 3 C1 GAL 2 O2 C2 C3,189.213,261.1277,"(['FUC(3_H_)', 'GAL(2_H_)'], [56.01, 50.98])","(['3.H', '2.H'], ['-', '4C1'])"
4ayj.pdb,LFucpa1-2DGalpb1-4DGlcpb1-ROH,FUC(3_E_)-GAL(2_E_)-BGC(1_E_),E FUC 3 C2 C1 GAL 2 O2 C2,E FUC 3 C1 GAL 2 O2 C2 C3,191.374,265.3942,"(['FUC(3_E_)', 'GAL(2_E_)'], [22.68, 24.33])","(['3.E', '2.E'], ['1C4', '4C1'])"
4ayj.pdb,LFucpa1-2DGalpb1-4DGlcpb1-ROH,FUC(3_G_)-GAL(2_G_)-BGC(1_G_),G FUC 3 C2 C1 GAL 2 O2 C2,G FUC 3 C1 GAL 2 O2 C2 C3,183.743,269.02070000000003,"(['FUC(3_G_)', 'GAL(2_G_)'], [32.67, 35.1])","(['3.G', '2.G'], ['-', '4C1'])"
4ayj.pdb,LFucpa1-2DGalpb1-4DGlcpb1-ROH,FUC(3_F_)-GAL(2_F_)-BGC(1_F_),F FUC 3 C2 C1 GAL 2 O2 C2,F FUC 3 C1 GAL 2 O2 C2 C3,184.646,258.993,"(['FUC(3_F_)', 'GAL(2_F_)'], [35.4, 29.39])","(['3.F', '2.F'], ['-', '4C1'])"
4q56.pdb,LFucpa1-2DGalpb1-4LFucpa1-3[DManpb1-4DGlcpNAcb1-4]DGlcpNAcb1-ASN,BMA(6_B_)-NAG(5_B_)-[FUC(4_B_)-GAL(3_B_)-FUC(2_B_)]-NAG(1_B_)-ASN(35_A_),B FUC 4 C2 C1 GAL 3 O2 C2,B FUC 4 C1 GAL 3 O2 C2 C3,177.975,274.915,"(['FUC(4_B_)', 'GAL(3_B_)'], [33.41, 30.98])","(['4.B', '3.B'], ['1C4', '4C1'])"
4b4q.pdb,LFucpa1-2[DGalpNAca1-3]DGalpb1-3DGlcpNAcb1-3DGalpb1-4DGlcpa1-ROH,A2G(6_D_)-[FUC(5_D_)]-GAL(4_D_)-NAG(3_D_)-GAL(2_D_)-GLC(1_D_),D FUC 5 C2 C1 GAL 4 O2 C2,D FUC 5 C1 GAL 4 O2 C2 C3,171.185,256.711,"(['FUC(5_D_)', 'GAL(4_D_)'], [17.44, 24.35])","(['5.D', '4.D'], ['1C4', '4C1'])"
4b4q.pdb,LFucpa1-2[DGalpNAca1-3]DGalpb1-3DGlcpNAcb1-3DGalpb1-4DGlcpa1-ROH,A2G(6_C_)-[FUC(5_C_)]-GAL(4_C_)-NAG(3_C_)-GAL(2_C_)-GLC(1_C_),C FUC 5 C2 C1 GAL 4 O2 C2,C FUC 5 C1 GAL 4 O2 C2 C3,165.711,260.9768,"(['FUC(5_C_)', 'GAL(4_C_)'], [13.31, 20.16])","(['5.C', '4.C'], ['1C4', '4C1'])"
6hur.pdb,LFucpa1-2DGalpb1-4DGlcpa1-ROH,FUC(3_B_)-GAL(2_B_)-GLC(1_B_),B FUC 3 C2 C1 GAL 2 O2 C2,B FUC 3 C1 GAL 2 O2 C2 C3,158.007,265.1402,"(['FUC(3_B_)', 'GAL(2_B_)'], [15.09, 15.41])","(['3.B', '2.B'], ['1C4', '4C1'])"
3e6j.pdb,LFucpa1-2DGalpb1-4DGlcpNAca1-ROH,FUC(3_B_)-GAL(2_B_)-NAG(1_B_),B FUC 3 C2 C1 GAL 2 O2 C2,B FUC 3 C1 GAL 2 O2 C2 C3,137.748,254.84699999999998,"(['FUC(3_B_)', 'GAL(2_B_)'], [11.99, 11.9])","(['3.B', '2.B'], ['1C4', '4C1'])"
1zi5.pdb,LFucpa1-2DGalpb1-3DGlcpNAcb1-ROH,FUC(3_B_)-GAL(2_B_)-NAG(1_B_),B FUC 3 C2 C1 GAL 2 O2 C2,B FUC 3 C1 GAL 2 O2 C2 C3,174.153,271.2637,"(['FUC(3_B_)', 'GAL(2_B_)'], [55.73, 46.9])","(['3.B', '2.B'], ['1C4', '4C1'])"
1cly.pdb,LFucpa1-2DGalpb1-4[LFucpa1-3]DGlcpNAcb1-C10O3,FUC(3_A_)-GAL(2_A_)-[FUC(4_A_)]-NAG(1_A_),A FUC 3 C2 C1 GAL 2 O2 C2,A FUC 3 C1 GAL 2 O2 C2 C3,162.279,255.19799999999998,"(['FUC(3_A_)', 'GAL(2_A_)'], [36.37, 29.89])","(['3.A', '2.A'], ['1C4', '4C1'])"
3q39.pdb,LFucpa1-2DGalpb1-ROH,FUC(2_C_)-GAL(1_C_),C FUC 2 C2 C1 GAL 1 O2 C2,C FUC 2 C1 GAL 1 O2 C2 C3,138.892,210.905,"(['FUC(2_C_)', 'GAL(1_C_)'], [30.45, 100.5])","(['2.C', '1.C'], ['1C4', '4C1'])"
7l62.pdb,LFucpa1-2DGalpb1-4DGlcpb1-ROH,FUC(3_B_)-GAL(2_B_)-BGC(1_B_),B FUC 3 C2 C1 GAL 2 O2 C2,B FUC 3 C1 GAL 2 O2 C2 C3,165.925,269.0672,"(['FUC(3_B_)', 'GAL(2_B_)'], [16.09, 28.8])","(['3.B', '2.B'], ['1C4', '4C1'])"
5iyr.pdb,LFucpa1-2DGalpb1-4DGlcpa1-ROH,FUC(3_D_)-GAL(2_D_)-GLC(1_D_),D FUC 3 C2 C1 GAL 2 O2 C2,D FUC 3 C1 GAL 2 O2 C2 C3,164.05,267.2876,"(['FUC(3_D_)', 'GAL(2_D_)'], [15.94, 46.16])","(['3.D', '2.D'], ['1C4', '4C1'])"
5iyr.pdb,LFucpa1-2DGalpb1-4DGlcpa1-ROH,FUC(3_C_)-GAL(2_C_)-GLC(1_C_),C FUC 3 C2 C1 GAL 2 O2 C2,C FUC 3 C1 GAL 2 O2 C2 C3,171.237,266.86969999999997,"(['FUC(3_C_)', 'GAL(2_C_)'], [16.78, 26.71])","(['3.C', '2.C'], ['1C4', '4C1'])"
