pdb,phi site,psi site,phi,psi,B factor(Avg),BFMP ring shape
4j3s.pdb,B GLC 3 C2 C1 GLC 2 O4 C4,B GLC 3 C1 GLC 2 O4 C4 C5,223.987,223.197,"(['GLC(3_B_)', 'GLC(2_B_)'], [23.29, 22.6])","(['3.B', '2.B'], ['4C1', '4C1'])"
4j3s.pdb,B GLC 2 C2 C1 GLC 1 O4 C4,B GLC 2 C1 GLC 1 O4 C4 C5,199.753,212.77,"(['GLC(2_B_)', 'GLC(1_B_)'], [22.6, 30.37])","(['2.B', '1.B'], ['4C1', '4C1'])"
4j3s.pdb,D GLC 4 C2 C1 GLC 3 O4 C4,D GLC 4 C1 GLC 3 O4 C4 C5,186.735,212.852,"(['GLC(4_D_)', 'GLC(3_D_)'], [38.75, 27.64])","(['4.D', '3.D'], ['4C1', '4C1'])"
4j3s.pdb,D GLC 3 C2 C1 GLC 2 O4 C4,D GLC 3 C1 GLC 2 O4 C4 C5,171.338,192.27,"(['GLC(3_D_)', 'GLC(2_D_)'], [27.64, 25.99])","(['3.D', '2.D'], ['4C1', '4C1'])"
4j3s.pdb,D GLC 2 C2 C1 GLC 1 O4 C4,D GLC 2 C1 GLC 1 O4 C4 C5,223.622,222.85,"(['GLC(2_D_)', 'GLC(1_D_)'], [25.99, 24.48])","(['2.D', '1.D'], ['4C1', '-'])"
4kye.pdb,B GLC 2 C2 C1 GLC 1 O4 C4,B GLC 2 C1 GLC 1 O4 C4 C5,223.774,224.676,"(['GLC(2_B_)', 'GLC(1_B_)'], [26.32, 28.53])","(['2.B', '1.B'], ['4C1', '4C1'])"
6j3x.pdb,B GLC 3 C2 C1 GLC 2 O4 C4,B GLC 3 C1 GLC 2 O4 C4 C5,211.64,187.256,"(['GLC(3_B_)', 'GLC(2_B_)'], [89.82, 58.24])","(['3.B', '2.B'], ['5S1', '4C1'])"
6j3x.pdb,B GLC 2 C2 C1 GLC 1 O4 C4,B GLC 2 C1 GLC 1 O4 C4 C5,224.144,236.548,"(['GLC(2_B_)', 'GLC(1_B_)'], [58.24, 50.8])","(['2.B', '1.B'], ['4C1', '4C1'])"
3weo.pdb,D GLC 6 C2 C1 GLC 5 O4 C4,D GLC 6 C1 GLC 5 O4 C4 C5,193.392,210.847,"(['GLC(6_D_)', 'GLC(5_D_)'], [14.17, 15.28])","(['6.D', '5.D'], ['4C1', '4C1'])"
3weo.pdb,D GLC 5 C2 C1 GLC 4 O4 C4,D GLC 5 C1 GLC 4 O4 C4 C5,213.882,218.197,"(['GLC(5_D_)', 'GLC(4_D_)'], [15.28, 19.13])","(['5.D', '4.D'], ['4C1', '4C1'])"
3weo.pdb,D GLC 4 C2 C1 GLC 3 O4 C4,D GLC 4 C1 GLC 3 O4 C4 C5,226.639,229.498,"(['GLC(4_D_)', 'GLC(3_D_)'], [19.13, 25.42])","(['4.D', '3.D'], ['4C1', '4C1'])"
3weo.pdb,D GLC 3 C2 C1 GLC 2 O4 C4,D GLC 3 C1 GLC 2 O4 C4 C5,208.216,80.2832,"(['GLC(3_D_)', 'GLC(2_D_)'], [25.42, 26.34])","(['3.D', '2.D'], ['4C1', '4C1'])"
3weo.pdb,D GLC 2 C2 C1 GLC 1 O4 C4,D GLC 2 C1 GLC 1 O4 C4 C5,233.846,226.632,"(['GLC(2_D_)', 'GLC(1_D_)'], [26.34, 39.21])","(['2.D', '1.D'], ['4C1', '4C1'])"
6m4w.pdb,J GLC 2 C2 C1 GLC 1 O4 C4,J GLC 2 C1 GLC 1 O4 C4 C5,216.639,225.143,"(['GLC(2_J_)', 'GLC(1_J_)'], [38.94, 40.39])","(['2.J', '1.J'], ['4C1', '4C1'])"
6m4w.pdb,L GLC 2 C2 C1 GLC 1 O4 C4,L GLC 2 C1 GLC 1 O4 C4 C5,220.098,224.44,"(['GLC(2_L_)', 'GLC(1_L_)'], [53.81, 54.92])","(['2.L', '1.L'], ['4C1', '4C1'])"
6m4w.pdb,K GLC 2 C2 C1 GLC 1 O4 C4,K GLC 2 C1 GLC 1 O4 C4 C5,216.617,228.105,"(['GLC(2_K_)', 'GLC(1_K_)'], [57.0, 52.97])","(['2.K', '1.K'], ['4C1', '4C1'])"
6pw1.pdb,F GLC 2 C2 C1 GLC 1 O4 C4,F GLC 2 C1 GLC 1 O4 C4 C5,220.449,230.466,"(['GLC(2_F_)', 'GLC(1_F_)'], [75.92, 74.58])","(['2.F', '1.F'], ['-', '1S3'])"
6pw1.pdb,E GLC 2 C2 C1 GLC 1 O4 C4,E GLC 2 C1 GLC 1 O4 C4 C5,218.353,216.168,"(['GLC(2_E_)', 'GLC(1_E_)'], [70.3, 75.34])","(['2.E', '1.E'], ['4C1', '-'])"
5ii4.pdb,B GLC 2 C2 C1 GLC 1 O4 C4,B GLC 2 C1 GLC 1 O4 C4 C5,224.754,219.018,"(['GLC(2_B_)', 'GLC(1_B_)'], [34.65, 40.15])","(['2.B', '1.B'], ['4C1', '4C1'])"
5y2g.pdb,B GLC 2 C2 C1 GLC 1 O4 C4,B GLC 2 C1 GLC 1 O4 C4 C5,224.02,222.957,"(['GLC(2_B_)', 'GLC(1_B_)'], [102.15, 115.87])","(['2.B', '1.B'], ['4C1', '-'])"
2j73.pdb,C GLC 3 C2 C1 GLC 2 O4 C4,C GLC 3 C1 GLC 2 O4 C4 C5,243.03300000000002,247.15699999999998,"(['GLC(3_C_)', 'GLC(2_C_)'], [23.71, 18.24])","(['3.C', '2.C'], ['4C1', '4C1'])"
2j73.pdb,C GLC 2 C2 C1 GLC 1 O4 C4,C GLC 2 C1 GLC 1 O4 C4 C5,224.241,224.532,"(['GLC(2_C_)', 'GLC(1_C_)'], [18.24, 20.6])","(['2.C', '1.C'], ['4C1', '4C1'])"
2j73.pdb,D GLC 3 C2 C1 GLC 2 O4 C4,D GLC 3 C1 GLC 2 O4 C4 C5,232.784,256.413,"(['GLC(3_D_)', 'GLC(2_D_)'], [31.46, 16.69])","(['3.D', '2.D'], ['4C1', '4C1'])"
2j73.pdb,D GLC 2 C2 C1 GLC 1 O4 C4,D GLC 2 C1 GLC 1 O4 C4 C5,220.426,228.072,"(['GLC(2_D_)', 'GLC(1_D_)'], [16.69, 16.05])","(['2.D', '1.D'], ['4C1', '4C1'])"
5jiw.pdb,B GLC 17 C2 C1 GLC 16 O4 ,B GLC 17 C1 GLC 16 O4 C4 ,185.194,187.817,"(['GLC(17_B_)', 'GLC(16_B_)'], [130.88, 126.11])","(['17.B', '16.B'], ['4C1', '4C1'])"
5jiw.pdb,B GLC 16 C2 C1 GLC 15 O4 ,B GLC 16 C1 GLC 15 O4 C4 ,206.513,205.64,"(['GLC(16_B_)', 'GLC(15_B_)'], [126.11, 102.62])","(['16.B', '15.B'], ['4C1', '4C1'])"
5jiw.pdb,B GLC 15 C2 C1 GLC 14 O4 ,B GLC 15 C1 GLC 14 O4 C4 ,242.216,243.243,"(['GLC(15_B_)', 'GLC(14_B_)'], [102.62, 97.63])","(['15.B', '14.B'], ['4C1', '4C1'])"
5jiw.pdb,B GLC 14 C2 C1 GLC 13 O4 ,B GLC 14 C1 GLC 13 O4 C4 ,231.254,216.484,"(['GLC(14_B_)', 'GLC(13_B_)'], [97.63, 76.83])","(['14.B', '13.B'], ['4C1', '4C1'])"
5jiw.pdb,B GLC 13 C2 C1 GLC 12 O4 ,B GLC 13 C1 GLC 12 O4 C4 ,235.17000000000002,239.34699999999998,"(['GLC(13_B_)', 'GLC(12_B_)'], [76.83, 74.32])","(['13.B', '12.B'], ['4C1', '-'])"
5jiw.pdb,B GLC 12 C2 C1 GLC 11 O4 ,B GLC 12 C1 GLC 11 O4 C4 ,205.97,206.89,"(['GLC(12_B_)', 'GLC(11_B_)'], [74.32, 148.66])","(['12.B', '11.B'], ['-', '4C1'])"
5jiw.pdb,B GLC 11 C2 C1 GLC 10 O4 ,B GLC 11 C1 GLC 10 O4 C4 ,260.9578,242.763,"(['GLC(11_B_)', 'GLC(10_B_)'], [148.66, 124.81])","(['11.B', '10.B'], ['4C1', '4C1'])"
5jiw.pdb,B GLC 10 C2 C1 GLC 9 O4 C,B GLC 10 C1 GLC 9 O4 C4 C,168.796,194.137,"(['GLC(10_B_)', 'GLC(9_B_)'], [124.81, 112.71])","(['10.B', '9.B'], ['4C1', '4C1'])"
5jiw.pdb,B GLC 9 C2 C1 GLC 8 O4 C4,B GLC 9 C1 GLC 8 O4 C4 C5,203.791,204.722,"(['GLC(9_B_)', 'GLC(8_B_)'], [112.71, 71.75])","(['9.B', '8.B'], ['4C1', '4C1'])"
5jiw.pdb,B GLC 8 C2 C1 GLC 7 O4 C4,B GLC 8 C1 GLC 7 O4 C4 C5,197.732,209.788,"(['GLC(8_B_)', 'GLC(7_B_)'], [71.75, 63.46])","(['8.B', '7.B'], ['4C1', '4C1'])"
5jiw.pdb,B GLC 7 C2 C1 GLC 6 O4 C4,B GLC 7 C1 GLC 6 O4 C4 C5,180.688,208.869,"(['GLC(7_B_)', 'GLC(6_B_)'], [63.46, 43.97])","(['7.B', '6.B'], ['4C1', '4C1'])"
5jiw.pdb,B GLC 6 C2 C1 GLC 5 O4 C4,B GLC 6 C1 GLC 5 O4 C4 C5,188.778,211.392,"(['GLC(6_B_)', 'GLC(5_B_)'], [43.97, 60.52])","(['6.B', '5.B'], ['4C1', '4C1'])"
5jiw.pdb,B GLC 5 C2 C1 GLC 4 O4 C4,B GLC 5 C1 GLC 4 O4 C4 C5,183.727,203.032,"(['GLC(5_B_)', 'GLC(4_B_)'], [60.52, 78.89])","(['5.B', '4.B'], ['4C1', '4C1'])"
5jiw.pdb,B GLC 4 C2 C1 GLC 3 O4 C4,B GLC 4 C1 GLC 3 O4 C4 C5,196.219,207.991,"(['GLC(4_B_)', 'GLC(3_B_)'], [78.89, 43.01])","(['4.B', '3.B'], ['4C1', '4C1'])"
5jiw.pdb,B GLC 3 C2 C1 GLC 2 O4 C4,B GLC 3 C1 GLC 2 O4 C4 C5,224.096,218.518,"(['GLC(3_B_)', 'GLC(2_B_)'], [43.01, 44.91])","(['3.B', '2.B'], ['4C1', '4C1'])"
6qyo.pdb,B GLC 2 C2 C1 GLC 1 O4 C4,B GLC 2 C1 GLC 1 O4 C4 C5,220.116,219.795,"(['GLC(2_B_)', 'GLC(1_B_)'], [30.37, 35.01])","(['2.B', '1.B'], ['4C1', '4C1'])"
3zoa.pdb,C GLC 2 C2 C1 GLC 1 O4 C4,C GLC 2 C1 GLC 1 O4 C4 C5,220.695,227.284,"(['GLC(2_C_)', 'GLC(1_C_)'], [47.83, 61.52])","(['2.C', '1.C'], ['4C1', '-'])"
6hdc.pdb,C GLC 2 C2 C1 GLC 1 O4 C4,C GLC 2 C1 GLC 1 O4 C4 C5,220.896,230.112,"(['GLC(2_C_)', 'GLC(1_C_)'], [146.93, 142.33])","(['2.C', '1.C'], ['4C1', '-'])"
7ejt.pdb,G GLC 5 C2 C1 GLC 4 O4 C4,G GLC 5 C1 GLC 4 O4 C4 C5,293.1553,218.784,"(['GLC(5_G_)', 'GLC(4_G_)'], [122.34, 125.76])","(['5.G', '4.G'], ['4C1', '4C1'])"
7ejt.pdb,G GLC 4 C2 C1 GLC 3 O4 C4,G GLC 4 C1 GLC 3 O4 C4 C5,229.615,212.599,"(['GLC(4_G_)', 'GLC(3_G_)'], [125.76, 119.57])","(['4.G', '3.G'], ['4C1', '4C1'])"
7ejt.pdb,G GLC 3 C2 C1 GLC 2 O4 C4,G GLC 3 C1 GLC 2 O4 C4 C5,269.5543,205.591,"(['GLC(3_G_)', 'GLC(2_G_)'], [119.57, 122.44])","(['3.G', '2.G'], ['4C1', '4C1'])"
7ejt.pdb,G GLC 2 C2 C1 GLC 1 O4 C4,G GLC 2 C1 GLC 1 O4 C4 C5,188.853,190.75,"(['GLC(2_G_)', 'GLC(1_G_)'], [122.44, 122.16])","(['2.G', '1.G'], ['4C1', '4C1'])"
7ejt.pdb,F GLC 3 C2 C1 GLC 2 O4 C4,F GLC 3 C1 GLC 2 O4 C4 C5,188.224,197.068,"(['GLC(3_F_)', 'GLC(2_F_)'], [96.44, 106.11])","(['3.F', '2.F'], ['4C1', '4C1'])"
7ejt.pdb,F GLC 2 C2 C1 GLC 1 O4 C4,F GLC 2 C1 GLC 1 O4 C4 C5,202.657,290.7127,"(['GLC(2_F_)', 'GLC(1_F_)'], [106.11, 123.26])","(['2.F', '1.F'], ['4C1', '1C4'])"
7ejt.pdb,H GLC 5 C2 C1 GLC 4 O4 C4,H GLC 5 C1 GLC 4 O4 C4 C5,185.412,196.172,"(['GLC(5_H_)', 'GLC(4_H_)'], [147.7, 145.59])","(['5.H', '4.H'], ['4C1', '1C4'])"
7ejt.pdb,H GLC 4 C2 C1 GLC 3 O4 C4,H GLC 4 C1 GLC 3 O4 C4 C5,226.096,278.62,"(['GLC(4_H_)', 'GLC(3_H_)'], [145.59, 133.4])","(['4.H', '3.H'], ['1C4', '4C1'])"
7ejt.pdb,H GLC 3 C2 C1 GLC 2 O4 C4,H GLC 3 C1 GLC 2 O4 C4 C5,282.1154,209.853,"(['GLC(3_H_)', 'GLC(2_H_)'], [133.4, 130.65])","(['3.H', '2.H'], ['4C1', '4C1'])"
7ejt.pdb,H GLC 2 C2 C1 GLC 1 O4 C4,H GLC 2 C1 GLC 1 O4 C4 C5,180.056,187.527,"(['GLC(2_H_)', 'GLC(1_H_)'], [130.65, 124.26])","(['2.H', '1.H'], ['4C1', '1C4'])"
7ejt.pdb,E GLC 2 C2 C1 GLC 1 O4 C4,E GLC 2 C1 GLC 1 O4 C4 C5,236.796,211.557,"(['GLC(2_E_)', 'GLC(1_E_)'], [105.42, 111.12])","(['2.E', '1.E'], ['4C1', '4C1'])"
7ejt.pdb,D GLC 2 C2 C1 GLC 1 O4 C4,D GLC 2 C1 GLC 1 O4 C4 C5,288.3182,239.238,"(['GLC(2_D_)', 'GLC(1_D_)'], [139.8, 153.89])","(['2.D', '1.D'], ['4C1', '4C1'])"
7ejt.pdb,C GLC 2 C2 C1 GLC 1 O4 C4,C GLC 2 C1 GLC 1 O4 C4 C5,227.635,236.926,"(['GLC(2_C_)', 'GLC(1_C_)'], [140.46, 136.69])","(['2.C', '1.C'], ['4C1', '4C1'])"
6pfo.pdb,E GLC 2 C2 C1 GLC 1 O4 C4,E GLC 2 C1 GLC 1 O4 C4 C5,218.578,219.941,"(['GLC(2_E_)', 'GLC(1_E_)'], [15.76, 18.48])","(['2.E', '1.E'], ['4C1', '-'])"
6pfo.pdb,F GLC 2 C2 C1 GLC 1 O4 C4,F GLC 2 C1 GLC 1 O4 C4 C5,227.586,219.773,"(['GLC(2_F_)', 'GLC(1_F_)'], [21.25, 23.77])","(['2.F', '1.F'], ['4C1', '-'])"
1qi5.pdb,B GLC 4 C2 C1 GLC 3 O4 C4,B GLC 4 C1 GLC 3 O4 C4 C5,242.94,259.889,"(['GLC(4_B_)', 'GLC(3_B_)'], [29.82, 27.98])","(['4.B', '3.B'], ['4C1', '4C1'])"
1qi5.pdb,B GLC 3 C2 C1 GLC 2 O4 C4,B GLC 3 C1 GLC 2 O4 C4 C5,222.882,242.289,"(['GLC(3_B_)', 'GLC(2_B_)'], [27.98, 26.14])","(['3.B', '2.B'], ['4C1', '4C1'])"
1qi5.pdb,B GLC 2 C2 C1 GLC 1 O4 C4,B GLC 2 C1 GLC 1 O4 C4 C5,200.511,216.497,"(['GLC(2_B_)', 'GLC(1_B_)'], [26.14, 28.99])","(['2.B', '1.B'], ['4C1', '-'])"
5svk.pdb,E GLC 2 C2 C1 GLC 1 O4 C4,E GLC 2 C1 GLC 1 O4 C4 C5,241.68200000000002,210.771,"(['GLC(2_E_)', 'GLC(1_E_)'], [130.92, 139.71])","(['2.E', '1.E'], ['4C1', '1S3'])"
5svk.pdb,F GLC 2 C2 C1 GLC 1 O4 C4,F GLC 2 C1 GLC 1 O4 C4 C5,202.746,242.324,"(['GLC(2_F_)', 'GLC(1_F_)'], [144.13, 138.3])","(['2.F', '1.F'], ['-', 'BO3'])"
5svk.pdb,D GLC 2 C2 C1 GLC 1 O4 C4,D GLC 2 C1 GLC 1 O4 C4 C5,199.275,279.0718,"(['GLC(2_D_)', 'GLC(1_D_)'], [147.38, 141.6])","(['2.D', '1.D'], ['OS2', 'BO3'])"
5svk.pdb,C GLC 2 C2 C1 GLC 1 O4 C4,C GLC 2 C1 GLC 1 O4 C4 C5,226.335,211.15,"(['GLC(2_C_)', 'GLC(1_C_)'], [147.37, 154.76])","(['2.C', '1.C'], ['4C1', '-'])"
4zwc.pdb,D GLC 2 C2 C1 GLC 1 O4 C4,D GLC 2 C1 GLC 1 O4 C4 C5,245.921,249.81799999999998,"(['GLC(2_D_)', 'GLC(1_D_)'], [59.39, 57.23])","(['2.D', '1.D'], ['4C1', '-'])"
4zwc.pdb,C GLC 2 C2 C1 GLC 1 O4 C4,C GLC 2 C1 GLC 1 O4 C4 C5,263.09749999999997,248.461,"(['GLC(2_C_)', 'GLC(1_C_)'], [60.09, 59.42])","(['2.C', '1.C'], ['4C1', '4C1'])"
7eim.pdb,D GLC 5 C2 C1 GLC 4 O4 C4,D GLC 5 C1 GLC 4 O4 C4 C5,291.0982,222.733,"(['GLC(5_D_)', 'GLC(4_D_)'], [151.51, 159.75])","(['5.D', '4.D'], ['4C1', '4C1'])"
7eim.pdb,D GLC 4 C2 C1 GLC 3 O4 C4,D GLC 4 C1 GLC 3 O4 C4 C5,202.449,194.195,"(['GLC(4_D_)', 'GLC(3_D_)'], [159.75, 133.87])","(['4.D', '3.D'], ['4C1', '4C1'])"
7eim.pdb,D GLC 3 C2 C1 GLC 2 O4 C4,D GLC 3 C1 GLC 2 O4 C4 C5,205.051,296.6734,"(['GLC(3_D_)', 'GLC(2_D_)'], [133.87, 135.67])","(['3.D', '2.D'], ['4C1', '4C1'])"
7eim.pdb,D GLC 2 C2 C1 GLC 1 O4 C4,D GLC 2 C1 GLC 1 O4 C4 C5,225.67,189.36,"(['GLC(2_D_)', 'GLC(1_D_)'], [135.67, 135.3])","(['2.D', '1.D'], ['4C1', '4C1'])"
7eim.pdb,E GLC 2 C2 C1 GLC 1 O4 C4,E GLC 2 C1 GLC 1 O4 C4 C5,111.013,100.174,"(['GLC(2_E_)', 'GLC(1_E_)'], [117.8, 94.7])","(['2.E', '1.E'], ['1S3', '1S3'])"
7eim.pdb,F GLC 2 C2 C1 GLC 1 O4 C4,F GLC 2 C1 GLC 1 O4 C4 C5,268.7776,242.413,"(['GLC(2_F_)', 'GLC(1_F_)'], [146.32, 152.0])","(['2.F', '1.F'], ['4C1', '1S3'])"
7eim.pdb,C GLC 5 C2 C1 GLC 4 O4 C4,C GLC 5 C1 GLC 4 O4 C4 C5,293.1096,225.156,"(['GLC(5_C_)', 'GLC(4_C_)'], [143.86, 144.15])","(['5.C', '4.C'], ['4C1', '4C1'])"
7eim.pdb,C GLC 4 C2 C1 GLC 3 O4 C4,C GLC 4 C1 GLC 3 O4 C4 C5,206.824,211.513,"(['GLC(4_C_)', 'GLC(3_C_)'], [144.15, 129.17])","(['4.C', '3.C'], ['4C1', '4C1'])"
7eim.pdb,C GLC 3 C2 C1 GLC 2 O4 C4,C GLC 3 C1 GLC 2 O4 C4 C5,296.5471,206.3,"(['GLC(3_C_)', 'GLC(2_C_)'], [129.17, 131.97])","(['3.C', '2.C'], ['4C1', '4C1'])"
7eim.pdb,C GLC 2 C2 C1 GLC 1 O4 C4,C GLC 2 C1 GLC 1 O4 C4 C5,186.346,187.029,"(['GLC(2_C_)', 'GLC(1_C_)'], [131.97, 123.66])","(['2.C', '1.C'], ['4C1', '4C1'])"
7eim.pdb,H GLC 2 C2 C1 GLC 1 O4 C4,H GLC 2 C1 GLC 1 O4 C4 C5,211.116,247.048,"(['GLC(2_H_)', 'GLC(1_H_)'], [161.0, 135.41])","(['2.H', '1.H'], ['4C1', '1S3'])"
7eim.pdb,G GLC 2 C2 C1 GLC 1 O4 C4,G GLC 2 C1 GLC 1 O4 C4 C5,233.434,210.068,"(['GLC(2_G_)', 'GLC(1_G_)'], [124.08, 138.93])","(['2.G', '1.G'], ['4C1', '1C4'])"
5z0r.pdb,C GLC 2 C2 C1 GLC 1 O4 C4,C GLC 2 C1 GLC 1 O4 C4 C5,229.212,214.449,"(['GLC(2_C_)', 'GLC(1_C_)'], [51.85, 42.44])","(['2.C', '1.C'], ['4C1', '4C1'])"
5z0r.pdb,D GLC 2 C2 C1 GLC 1 O4 C4,D GLC 2 C1 GLC 1 O4 C4 C5,224.603,237.582,"(['GLC(2_D_)', 'GLC(1_D_)'], [40.7, 40.75])","(['2.D', '1.D'], ['4E', '-'])"
3wen.pdb,C GLC 5 C2 C1 GLC 4 O4 C4,C GLC 5 C1 GLC 4 O4 C4 C5,187.705,211.467,"(['GLC(5_C_)', 'GLC(4_C_)'], [31.93, 36.99])","(['5.C', '4.C'], ['4C1', '4C1'])"
3wen.pdb,C GLC 4 C2 C1 GLC 3 O4 C4,C GLC 4 C1 GLC 3 O4 C4 C5,224.641,213.832,"(['GLC(4_C_)', 'GLC(3_C_)'], [36.99, 44.08])","(['4.C', '3.C'], ['4C1', '4C1'])"
3wen.pdb,C GLC 3 C2 C1 GLC 2 O4 C4,C GLC 3 C1 GLC 2 O4 C4 C5,223.866,203.209,"(['GLC(3_C_)', 'GLC(2_C_)'], [44.08, 51.41])","(['3.C', '2.C'], ['4C1', '4C1'])"
3wen.pdb,C GLC 2 C2 C1 GLC 1 O4 C4,C GLC 2 C1 GLC 1 O4 C4 C5,215.038,75.1875,"(['GLC(2_C_)', 'GLC(1_C_)'], [51.41, 56.45])","(['2.C', '1.C'], ['4C1', '4C1'])"
6x91.pdb,I GLC 2 C2 C1 GLC 1 O4 C4,I GLC 2 C1 GLC 1 O4 C4 C5,241.001,220.183,"(['GLC(2_I_)', 'GLC(1_I_)'], [128.58, 117.1])","(['2.I', '1.I'], ['-', 'BO3'])"
6x91.pdb,U GLC 2 C2 C1 GLC 1 O4 C4,U GLC 2 C1 GLC 1 O4 C4 C5,203.607,214.739,"(['GLC(2_U_)', 'GLC(1_U_)'], [200.89, 224.0])","(['2.U', '1.U'], ['4C1', '-'])"
6x91.pdb,S GLC 2 C2 C1 GLC 1 O4 C4,S GLC 2 C1 GLC 1 O4 C4 C5,204.897,202.24,"(['GLC(2_S_)', 'GLC(1_S_)'], [100.58, 134.33])","(['2.S', '1.S'], ['-', 'O3B'])"
6x91.pdb,T GLC 2 C2 C1 GLC 1 O4 C4,T GLC 2 C1 GLC 1 O4 C4 C5,213.951,189.5,"(['GLC(2_T_)', 'GLC(1_T_)'], [121.54, 118.05])","(['2.T', '1.T'], ['4C1', 'B25'])"
6x91.pdb,N GLC 2 C2 C1 GLC 1 O4 C4,N GLC 2 C1 GLC 1 O4 C4 C5,224.594,97.4536,"(['GLC(2_N_)', 'GLC(1_N_)'], [220.49, 212.06])","(['2.N', '1.N'], ['OS2', '-'])"
6x91.pdb,Q GLC 2 C2 C1 GLC 1 O4 C4,Q GLC 2 C1 GLC 1 O4 C4 C5,201.576,241.60500000000002,"(['GLC(2_Q_)', 'GLC(1_Q_)'], [119.51, 141.82])","(['2.Q', '1.Q'], ['BO3', '-'])"
6x91.pdb,V GLC 2 C2 C1 GLC 1 O4 C4,V GLC 2 C1 GLC 1 O4 C4 C5,159.627,226.391,"(['GLC(2_V_)', 'GLC(1_V_)'], [176.19, 195.27])","(['2.V', '1.V'], ['4C1', '-'])"
6x91.pdb,O GLC 2 C2 C1 GLC 1 O4 C4,O GLC 2 C1 GLC 1 O4 C4 C5,165.292,213.871,"(['GLC(2_O_)', 'GLC(1_O_)'], [158.07, 177.9])","(['2.O', '1.O'], ['-', '-'])"
6x91.pdb,K GLC 2 C2 C1 GLC 1 O4 C4,K GLC 2 C1 GLC 1 O4 C4 C5,250.148,136.44,"(['GLC(2_K_)', 'GLC(1_K_)'], [114.21, 138.66])","(['2.K', '1.K'], ['-', '25B'])"
6x91.pdb,L GLC 2 C2 C1 GLC 1 O4 C4,L GLC 2 C1 GLC 1 O4 C4 C5,230.856,214.318,"(['GLC(2_L_)', 'GLC(1_L_)'], [103.59, 101.99])","(['2.L', '1.L'], ['4C1', '-'])"
6x91.pdb,M GLC 2 C2 C1 GLC 1 O4 C4,M GLC 2 C1 GLC 1 O4 C4 C5,199.368,193.802,"(['GLC(2_M_)', 'GLC(1_M_)'], [116.88, 116.06])","(['2.M', '1.M'], ['4C1', 'OS2'])"
6x91.pdb,R GLC 2 C2 C1 GLC 1 O4 C4,R GLC 2 C1 GLC 1 O4 C4 C5,171.795,221.059,"(['GLC(2_R_)', 'GLC(1_R_)'], [154.97, 110.79])","(['2.R', '1.R'], ['-', '4C1'])"
6x91.pdb,P GLC 2 C2 C1 GLC 1 O4 C4,P GLC 2 C1 GLC 1 O4 C4 C5,233.435,219.861,"(['GLC(2_P_)', 'GLC(1_P_)'], [135.17, 116.56])","(['2.P', '1.P'], ['4C1', '4C1'])"
6x91.pdb,J GLC 2 C2 C1 GLC 1 O4 C4,J GLC 2 C1 GLC 1 O4 C4 C5,242.24599999999998,243.913,"(['GLC(2_J_)', 'GLC(1_J_)'], [132.64, 125.66])","(['2.J', '1.J'], ['-', '4C1'])"
8dl1.pdb,J GLC 5 C2 C1 GLC 4 O4 C4,J GLC 5 C1 GLC 4 O4 C4 C5,183.889,214.374,"(['GLC(5_J_)', 'GLC(4_J_)'], [49.9, 33.78])","(['5.J', '4.J'], ['4C1', '4C1'])"
8dl1.pdb,J GLC 4 C2 C1 GLC 3 O4 C4,J GLC 4 C1 GLC 3 O4 C4 C5,230.143,248.189,"(['GLC(4_J_)', 'GLC(3_J_)'], [33.78, 28.69])","(['4.J', '3.J'], ['4C1', '4C1'])"
8dl1.pdb,J GLC 3 C2 C1 GLC 2 O4 C4,J GLC 3 C1 GLC 2 O4 C4 C5,221.27,222.151,"(['GLC(3_J_)', 'GLC(2_J_)'], [28.69, 27.43])","(['3.J', '2.J'], ['4C1', '4C1'])"
8dl1.pdb,J GLC 2 C2 C1 GLC 1 O4 C4,J GLC 2 C1 GLC 1 O4 C4 C5,214.068,230.458,"(['GLC(2_J_)', 'GLC(1_J_)'], [27.43, 53.88])","(['2.J', '1.J'], ['4C1', '4C1'])"
8dl1.pdb,Q GLC 6 C2 C1 GLC 5 O4 C4,Q GLC 6 C1 GLC 5 O4 C4 C5,229.847,244.317,"(['GLC(6_Q_)', 'GLC(5_Q_)'], [55.47, 34.35])","(['6.Q', '5.Q'], ['4C1', '4C1'])"
8dl1.pdb,Q GLC 4 C2 C1 GLC 3 O4 C4,Q GLC 4 C1 GLC 3 O4 C4 C5,207.406,209.917,"(['GLC(4_Q_)', 'GLC(3_Q_)'], [33.25, 28.93])","(['4.Q', '3.Q'], ['-', '-'])"
8dl1.pdb,Q GLC 3 C2 C1 GLC 2 O4 C4,Q GLC 3 C1 GLC 2 O4 C4 C5,165.6,206.867,"(['GLC(3_Q_)', 'GLC(2_Q_)'], [28.93, 35.22])","(['3.Q', '2.Q'], ['-', '4C1'])"
8dl1.pdb,Q GLC 2 C2 C1 GLC 1 O4 C4,Q GLC 2 C1 GLC 1 O4 C4 C5,232.644,226.081,"(['GLC(2_Q_)', 'GLC(1_Q_)'], [35.22, 38.09])","(['2.Q', '1.Q'], ['4C1', '-'])"
8dl1.pdb,G GLC 5 C2 C1 GLC 4 O4 C4,G GLC 5 C1 GLC 4 O4 C4 C5,187.059,205.164,"(['GLC(5_G_)', 'GLC(4_G_)'], [30.89, 17.85])","(['5.G', '4.G'], ['4C1', '4C1'])"
