pdb,phi site,psi site,phi,psi
5ygs.pdb,G GLC 3 C2 C1 GLC 2 O4 C4,G GLC 3 C1 GLC 2 O4 C4 C5,203.932,223.246
5ygs.pdb,G GLC 2 C2 C1 GLC 1 O4 C4,G GLC 2 C1 GLC 1 O4 C4 C5,210.938,216.387
3rt1.pdb,F GLC 3 C2 C1 GLC 2 O4 C4,F GLC 3 C1 GLC 2 O4 C4 C5,213.683,262.03679999999997
3rt1.pdb,I GLC 5 C2 C1 GLC 4 O4 C4,I GLC 5 C1 GLC 4 O4 C4 C5,251.68200000000002,219.192
3rt1.pdb,I GLC 4 C2 C1 GLC 3 O4 C4,I GLC 4 C1 GLC 3 O4 C4 C5,226.566,248.69299999999998
3rt1.pdb,I GLC 3 C2 C1 GLC 2 O4 C4,I GLC 3 C1 GLC 2 O4 C4 C5,227.479,222.761
3rt1.pdb,G GLC 4 C2 C1 GLC 3 O4 C4,G GLC 4 C1 GLC 3 O4 C4 C5,228.006,232.199
3rt1.pdb,G GLC 3 C2 C1 GLC 2 O4 C4,G GLC 3 C1 GLC 2 O4 C4 C5,197.952,208.256
3rt1.pdb,E GLC 8 C2 C1 GLC 7 O4 C4,E GLC 8 C1 GLC 7 O4 C4 C5,239.095,224.318
3rt1.pdb,E GLC 7 C2 C1 GLC 6 O4 C4,E GLC 7 C1 GLC 6 O4 C4 C5,219.471,226.044
3rt1.pdb,E GLC 6 C2 C1 GLC 5 O4 C4,E GLC 6 C1 GLC 5 O4 C4 C5,215.731,225.823
3rt1.pdb,E GLC 5 C2 C1 GLC 4 O4 C4,E GLC 5 C1 GLC 4 O4 C4 C5,215.513,212.1
3rt1.pdb,E GLC 4 C2 C1 GLC 3 O4 C4,E GLC 4 C1 GLC 3 O4 C4 C5,239.155,230.441
3rt1.pdb,E GLC 3 C2 C1 GLC 2 O4 C4,E GLC 3 C1 GLC 2 O4 C4 C5,225.142,218.993
3rt1.pdb,H GLC 5 C2 C1 GLC 4 O4 C4,H GLC 5 C1 GLC 4 O4 C4 C5,239.30200000000002,212.077
3rt1.pdb,H GLC 4 C2 C1 GLC 3 O4 C4,H GLC 4 C1 GLC 3 O4 C4 C5,235.078,230.547
3rt1.pdb,H GLC 3 C2 C1 GLC 2 O4 C4,H GLC 3 C1 GLC 2 O4 C4 C5,214.742,217.956
4bzg.pdb,D GLC 2 C2 C1 GLC 1 O4 C4,D GLC 2 C1 GLC 1 O4 C4 C5,167.829,197.36
4bzg.pdb,C GLC 2 C2 C1 GLC 1 O4 C4,C GLC 2 C1 GLC 1 O4 C4 C5,163.853,209.18
6gxv.pdb,D GLC 2 C2 C1 GLC 1 O4 C4,D GLC 2 C1 GLC 1 O4 C4 C5,209.076,245.02100000000002
6gxv.pdb,C GLC 2 C2 C1 GLC 1 O4 C4,C GLC 2 C1 GLC 1 O4 C4 C5,217.301,229.117
7p43.pdb,C GLC 3 C2 C1 GLC 2 O4 C4,C GLC 3 C1 GLC 2 O4 C4 C5,114.191,206.145
7p43.pdb,C GLC 2 C2 C1 GLC 1 O4 C4,C GLC 2 C1 GLC 1 O4 C4 C5,230.577,252.3
7p43.pdb,D GLC 3 C2 C1 GLC 2 O4 C4,D GLC 3 C1 GLC 2 O4 C4 C5,101.827,211.02
7p43.pdb,D GLC 2 C2 C1 GLC 1 O4 C4,D GLC 2 C1 GLC 1 O4 C4 C5,234.587,247.691
3oai.pdb,D GLC 2 C2 C1 GLC 1 O4 C4,D GLC 2 C1 GLC 1 O4 C4 C5,225.496,221.679
3oai.pdb,C GLC 2 C2 C1 GLC 1 O4 C4,C GLC 2 C1 GLC 1 O4 C4 C5,221.925,227.659
7dch.pdb,B GLC 2 C2 C1 GLC 1 O4 C4,B GLC 2 C1 GLC 1 O4 C4 C5,162.889,203.286
8ax7.pdb,E GLC 2 C2 C1 GLC 1 O4 C4,E GLC 2 C1 GLC 1 O4 C4 C5,223.325,219.57
1nl5.pdb,B GLC 2 C2 C1 GLC 1 O4 C4,B GLC 2 C1 GLC 1 O4 C4 C5,226.055,222.879
3h4z.pdb,E GLC 2 C2 C1 GLC 1 O4 C4,E GLC 2 C1 GLC 1 O4 C4 C5,222.028,220.534
3h4z.pdb,F GLC 2 C2 C1 GLC 1 O4 C4,F GLC 2 C1 GLC 1 O4 C4 C5,224.219,221.358
3h4z.pdb,D GLC 2 C2 C1 GLC 1 O4 C4,D GLC 2 C1 GLC 1 O4 C4 C5,219.228,223.328
1q6g.pdb,B GLC 2 C2 C1 GLC 1 O4 C4,B GLC 2 C1 GLC 1 O4 C4 C5,187.146,214.435
1mg1.pdb,B GLC 2 C2 C1 GLC 1 O4 C4,B GLC 2 C1 GLC 1 O4 C4 C5,218.99,223.621
8g3u.pdb,R GLC 2 C2 C1 GLC 1 O4 C4,R GLC 2 C1 GLC 1 O4 C4 C5,219.004,223.66
5t05.pdb,D GLC 4 C2 C1 GLC 3 O4 C4,D GLC 4 C1 GLC 3 O4 C4 C5,204.677,214.138
5t05.pdb,D GLC 3 C2 C1 GLC 2 O4 C4,D GLC 3 C1 GLC 2 O4 C4 C5,226.398,237.025
5t05.pdb,D GLC 2 C2 C1 GLC 1 O4 C4,D GLC 2 C1 GLC 1 O4 C4 C5,223.171,220.965
5t05.pdb,F GLC 4 C2 C1 GLC 3 O4 C4,F GLC 4 C1 GLC 3 O4 C4 C5,206.478,211.509
5t05.pdb,F GLC 3 C2 C1 GLC 2 O4 C4,F GLC 3 C1 GLC 2 O4 C4 C5,227.965,234.026
5t05.pdb,F GLC 2 C2 C1 GLC 1 O4 C4,F GLC 2 C1 GLC 1 O4 C4 C5,225.051,222.75
5wqu.pdb,B GLC 4 C2 C1 GLC 3 O4 C4,B GLC 4 C1 GLC 3 O4 C4 C5,248.29500000000002,242.858
5wqu.pdb,B GLC 3 C2 C1 GLC 2 O4 C4,B GLC 3 C1 GLC 2 O4 C4 C5,245.20600000000002,265.2568
5wqu.pdb,B GLC 2 C2 C1 GLC 1 O4 C4,B GLC 2 C1 GLC 1 O4 C4 C5,74.7098,225.672
3ckb.pdb,D GLC 3 C2 C1 GLC 2 O4 C4,D GLC 3 C1 GLC 2 O4 C4 C5,231.119,240.964
3ckb.pdb,D GLC 2 C2 C1 GLC 1 O4 C4,D GLC 2 C1 GLC 1 O4 C4 C5,221.017,219.629
3ckb.pdb,C GLC 3 C2 C1 GLC 2 O4 C4,C GLC 3 C1 GLC 2 O4 C4 C5,229.497,239.793
3ckb.pdb,C GLC 2 C2 C1 GLC 1 O4 C4,C GLC 2 C1 GLC 1 O4 C4 C5,215.576,231.041
7uwv.pdb,B GLC 9 C2 C1 GLC 8 O4 C4,B GLC 9 C1 GLC 8 O4 C4 C5,220.108,218.265
7uwv.pdb,B GLC 8 C2 C1 GLC 7 O4 C4,B GLC 8 C1 GLC 7 O4 C4 C5,208.895,213.645
7uwv.pdb,B GLC 7 C2 C1 GLC 6 O4 C4,B GLC 7 C1 GLC 6 O4 C4 C5,206.977,209.327
7uwv.pdb,B GLC 6 C2 C1 GLC 5 O4 C4,B GLC 6 C1 GLC 5 O4 C4 C5,227.662,248.09
7uwv.pdb,B GLC 5 C2 C1 GLC 4 O4 C4,B GLC 5 C1 GLC 4 O4 C4 C5,203.914,212.03
7uwv.pdb,B GLC 4 C2 C1 GLC 3 O4 C4,B GLC 4 C1 GLC 3 O4 C4 C5,198.788,211.41
7uwv.pdb,B GLC 3 C2 C1 GLC 2 O4 C4,B GLC 3 C1 GLC 2 O4 C4 C5,226.944,214.256
7uwv.pdb,B GLC 2 C2 C1 GLC 1 O4 C4,B GLC 2 C1 GLC 1 O4 C4 C5,216.211,212.026
7uwv.pdb,L GLC 12 C2 C1 GLC 11 O4 ,L GLC 12 C1 GLC 11 O4 C4 ,199.681,211.431
7uwv.pdb,L GLC 11 C2 C1 GLC 10 O4 ,L GLC 11 C1 GLC 10 O4 C4 ,198.229,212.934
7uwv.pdb,L GLC 10 C2 C1 GLC 9 O4 C,L GLC 10 C1 GLC 9 O4 C4 C,178.701,213.215
7uwv.pdb,L GLC 9 C2 C1 GLC 8 O4 C4,L GLC 9 C1 GLC 8 O4 C4 C5,217.438,217.845
7uwv.pdb,L GLC 8 C2 C1 GLC 7 O4 C4,L GLC 8 C1 GLC 7 O4 C4 C5,224.042,248.70499999999998
7uwv.pdb,L GLC 7 C2 C1 GLC 6 O4 C4,L GLC 7 C1 GLC 6 O4 C4 C5,219.11,220.658
7uwv.pdb,L GLC 6 C2 C1 GLC 5 O4 C4,L GLC 6 C1 GLC 5 O4 C4 C5,184.229,199.96
7uwv.pdb,L GLC 5 C2 C1 GLC 4 O4 C4,L GLC 5 C1 GLC 4 O4 C4 C5,222.636,225.186
7uwv.pdb,L GLC 4 C2 C1 GLC 3 O4 C4,L GLC 4 C1 GLC 3 O4 C4 C5,226.809,223.928
7uwv.pdb,L GLC 3 C2 C1 GLC 2 O4 C4,L GLC 3 C1 GLC 2 O4 C4 C5,223.704,211.693
7uwv.pdb,L GLC 2 C2 C1 GLC 1 O4 C4,L GLC 2 C1 GLC 1 O4 C4 C5,213.361,217.885
5t03.pdb,F GLC 4 C2 C1 GLC 3 O4 C4,F GLC 4 C1 GLC 3 O4 C4 C5,205.145,219.116
5t03.pdb,F GLC 3 C2 C1 GLC 2 O4 C4,F GLC 3 C1 GLC 2 O4 C4 C5,226.627,234.164
5t03.pdb,F GLC 2 C2 C1 GLC 1 O4 C4,F GLC 2 C1 GLC 1 O4 C4 C5,225.763,228.745
5t03.pdb,D GLC 4 C2 C1 GLC 3 O4 C4,D GLC 4 C1 GLC 3 O4 C4 C5,201.726,213.938
5t03.pdb,D GLC 3 C2 C1 GLC 2 O4 C4,D GLC 3 C1 GLC 2 O4 C4 C5,224.805,235.738
5t03.pdb,D GLC 2 C2 C1 GLC 1 O4 C4,D GLC 2 C1 GLC 1 O4 C4 C5,222.364,224.813
7mk7.pdb,F GLC 2 C2 C1 GLC 1 O4 C4,F GLC 2 C1 GLC 1 O4 C4 C5,212.605,218.31
7mk7.pdb,C GLC 2 C2 C1 GLC 1 O4 C4,C GLC 2 C1 GLC 1 O4 C4 C5,217.701,218.593
5zcd.pdb,B GLC 3 C2 C1 GLC 2 O4 C4,B GLC 3 C1 GLC 2 O4 C4 C5,161.556,208.801
5zcd.pdb,B GLC 2 C2 C1 GLC 1 O4 C4,B GLC 2 C1 GLC 1 O4 C4 C5,182.65,192.082
1cxf.pdb,C GLC 2 C2 C1 GLC 1 O4 C4,C GLC 2 C1 GLC 1 O4 C4 C5,225.315,233.994
1cxf.pdb,B GLC 4 C2 C1 GLC 3 O4 C4,B GLC 4 C1 GLC 3 O4 C4 C5,235.09,250.207
1cxf.pdb,B GLC 3 C2 C1 GLC 2 O4 C4,B GLC 3 C1 GLC 2 O4 C4 C5,144.432,221.008
1cxf.pdb,B GLC 2 C2 C1 GLC 1 O4 C4,B GLC 2 C1 GLC 1 O4 C4 C5,230.173,239.97
4s3q.pdb,D GLC 2 C2 C1 GLC 1 O4 C4,D GLC 2 C1 GLC 1 O4 C4 C5,218.054,210.192
1cxh.pdb,D GLC 2 C2 C1 GLC 1 O4 C4,D GLC 2 C1 GLC 1 O4 C4 C5,229.629,237.76
1cxh.pdb,B GLC 4 C2 C1 GLC 3 O4 C4,B GLC 4 C1 GLC 3 O4 C4 C5,245.45,245.56900000000002
1cxh.pdb,B GLC 3 C2 C1 GLC 2 O4 C4,B GLC 3 C1 GLC 2 O4 C4 C5,137.527,210.948
1cxh.pdb,B GLC 2 C2 C1 GLC 1 O4 C4,B GLC 2 C1 GLC 1 O4 C4 C5,240.088,233.053
1cxh.pdb,C GLC 2 C2 C1 GLC 1 O4 C4,C GLC 2 C1 GLC 1 O4 C4 C5,228.442,238.376
1cxh.pdb,E GLC 2 C2 C1 GLC 1 O4 C4,E GLC 2 C1 GLC 1 O4 C4 C5,224.307,229.351
4b3n.pdb,D GLC 2 C2 C1 GLC 1 O4 C4,D GLC 2 C1 GLC 1 O4 C4 C5,224.958,219.032
4b3n.pdb,C GLC 2 C2 C1 GLC 1 O4 C4,C GLC 2 C1 GLC 1 O4 C4 C5,224.229,217.29
6jfj.pdb,B GLC 3 C2 C1 GLC 2 O4 C4,B GLC 3 C1 GLC 2 O4 C4 C5,239.231,231.91
6jfj.pdb,B GLC 2 C2 C1 GLC 1 O4 C4,B GLC 2 C1 GLC 1 O4 C4 C5,221.163,225.504
6jfj.pdb,C GLC 3 C2 C1 GLC 2 O4 C4,C GLC 3 C1 GLC 2 O4 C4 C5,229.535,227.834
6jfj.pdb,C GLC 2 C2 C1 GLC 1 O4 C4,C GLC 2 C1 GLC 1 O4 C4 C5,201.393,210.125
6jfj.pdb,D GLC 5 C2 C1 GLC 4 O4 C4,D GLC 5 C1 GLC 4 O4 C4 C5,236.54500000000002,247.178
6jfj.pdb,D GLC 4 C2 C1 GLC 3 O4 C4,D GLC 4 C1 GLC 3 O4 C4 C5,227.632,232.98399999999998
6jfj.pdb,D GLC 3 C2 C1 GLC 2 O4 C4,D GLC 3 C1 GLC 2 O4 C4 C5,230.813,249.75
6jfj.pdb,D GLC 2 C2 C1 GLC 1 O4 C4,D GLC 2 C1 GLC 1 O4 C4 C5,224.947,250.832
1cgw.pdb,C GLC 2 C2 C1 GLC 1 O4 C4,C GLC 2 C1 GLC 1 O4 C4 C5,232.11,233.66500000000002
1cgw.pdb,D GLC 2 C2 C1 GLC 1 O4 C4,D GLC 2 C1 GLC 1 O4 C4 C5,209.293,245.505
1cgw.pdb,B GLC 2 C2 C1 GLC 1 O4 C4,B GLC 2 C1 GLC 1 O4 C4 C5,219.96,239.872
5hpo.pdb,D GLC 3 C2 C1 GLC 2 O4 C4,D GLC 3 C1 GLC 2 O4 C4 C5,219.932,222.358
5hpo.pdb,B GLC 4 C2 C1 GLC 3 O4 C4,B GLC 4 C1 GLC 3 O4 C4 C5,204.335,204.605
5hpo.pdb,B GLC 3 C2 C1 GLC 2 O4 C4,B GLC 3 C1 GLC 2 O4 C4 C5,215.977,220.639
5hpo.pdb,C GLC 4 C2 C1 GLC 3 O4 C4,C GLC 4 C1 GLC 3 O4 C4 C5,221.663,237.28199999999998
5hpo.pdb,C GLC 3 C2 C1 GLC 2 O4 C4,C GLC 3 C1 GLC 2 O4 C4 C5,174.51,196.295
4rg5.pdb,C GLC 2 C2 C1 GLC 1 O4 C4,C GLC 2 C1 GLC 1 O4 C4 C5,215.606,225.035
4rg5.pdb,D GLC 2 C2 C1 GLC 1 O4 C4,D GLC 2 C1 GLC 1 O4 C4 C5,216.186,220.524
5tj4.pdb,T GLC 2 C2 C1 GLC 1 O4 C4,T GLC 2 C1 GLC 1 O4 C4 C5,236.043,211.507
5tj4.pdb,K GLC 2 C2 C1 GLC 1 O4 C4,K GLC 2 C1 GLC 1 O4 C4 C5,218.157,224.345
5tj4.pdb,S GLC 2 C2 C1 GLC 1 O4 C4,S GLC 2 C1 GLC 1 O4 C4 C5,217.364,231.367
5tj4.pdb,L GLC 2 C2 C1 GLC 1 O4 C4,L GLC 2 C1 GLC 1 O4 C4 C5,228.099,202.954
5tj4.pdb,P GLC 2 C2 C1 GLC 1 O4 C4,P GLC 2 C1 GLC 1 O4 C4 C5,224.736,216.983
5tj4.pdb,R GLC 2 C2 C1 GLC 1 O4 C4,R GLC 2 C1 GLC 1 O4 C4 C5,219.007,216.316
5tj4.pdb,N GLC 2 C2 C1 GLC 1 O4 C4,N GLC 2 C1 GLC 1 O4 C4 C5,216.651,221.225
5tj4.pdb,O GLC 2 C2 C1 GLC 1 O4 C4,O GLC 2 C1 GLC 1 O4 C4 C5,216.555,222.619
5tj4.pdb,Q GLC 2 C2 C1 GLC 1 O4 C4,Q GLC 2 C1 GLC 1 O4 C4 C5,237.416,200.843
5tj4.pdb,M GLC 2 C2 C1 GLC 1 O4 C4,M GLC 2 C1 GLC 1 O4 C4 C5,207.893,223.79
5i04.pdb,B GLC 2 C2 C1 GLC 1 O4 C4,B GLC 2 C1 GLC 1 O4 C4 C5,229.936,219.107
2c3w.pdb,I GLC 4 C2 C1 GLC 3 O4 C4,I GLC 4 C1 GLC 3 O4 C4 C5,218.503,216.624
2c3w.pdb,I GLC 3 C2 C1 GLC 2 O4 C4,I GLC 3 C1 GLC 2 O4 C4 C5,245.798,252.01
2c3w.pdb,I GLC 2 C2 C1 GLC 1 O4 C4,I GLC 2 C1 GLC 1 O4 C4 C5,194.353,205.887
2c3w.pdb,M GLC 4 C2 C1 GLC 3 O4 C4,M GLC 4 C1 GLC 3 O4 C4 C5,242.863,258.757
2c3w.pdb,M GLC 3 C2 C1 GLC 2 O4 C4,M GLC 3 C1 GLC 2 O4 C4 C5,229.664,231.533
2c3w.pdb,M GLC 2 C2 C1 GLC 1 O4 C4,M GLC 2 C1 GLC 1 O4 C4 C5,212.175,203.77
2c3w.pdb,L GLC 4 C2 C1 GLC 3 O4 C4,L GLC 4 C1 GLC 3 O4 C4 C5,212.775,215.852
2c3w.pdb,L GLC 3 C2 C1 GLC 2 O4 C4,L GLC 3 C1 GLC 2 O4 C4 C5,245.33100000000002,260.5635
2c3w.pdb,L GLC 2 C2 C1 GLC 1 O4 C4,L GLC 2 C1 GLC 1 O4 C4 C5,196.003,206.716
2c3w.pdb,E GLC 4 C2 C1 GLC 3 O4 C4,E GLC 4 C1 GLC 3 O4 C4 C5,209.599,222.768
2c3w.pdb,E GLC 3 C2 C1 GLC 2 O4 C4,E GLC 3 C1 GLC 2 O4 C4 C5,227.374,233.45499999999998
2c3w.pdb,E GLC 2 C2 C1 GLC 1 O4 C4,E GLC 2 C1 GLC 1 O4 C4 C5,197.174,204.161
2c3w.pdb,H GLC 4 C2 C1 GLC 3 O4 C4,H GLC 4 C1 GLC 3 O4 C4 C5,246.362,248.885
2c3w.pdb,H GLC 3 C2 C1 GLC 2 O4 C4,H GLC 3 C1 GLC 2 O4 C4 C5,227.168,227.217
2c3w.pdb,H GLC 2 C2 C1 GLC 1 O4 C4,H GLC 2 C1 GLC 1 O4 C4 C5,208.011,202.836
2c3w.pdb,F GLC 4 C2 C1 GLC 3 O4 C4,F GLC 4 C1 GLC 3 O4 C4 C5,217.601,213.462
2c3w.pdb,F GLC 3 C2 C1 GLC 2 O4 C4,F GLC 3 C1 GLC 2 O4 C4 C5,250.061,253.561
2c3w.pdb,F GLC 2 C2 C1 GLC 1 O4 C4,F GLC 2 C1 GLC 1 O4 C4 C5,198.485,204.064
2c3w.pdb,K GLC 4 C2 C1 GLC 3 O4 C4,K GLC 4 C1 GLC 3 O4 C4 C5,226.978,229.654
2c3w.pdb,K GLC 3 C2 C1 GLC 2 O4 C4,K GLC 3 C1 GLC 2 O4 C4 C5,209.005,205.033
2c3w.pdb,K GLC 2 C2 C1 GLC 1 O4 C4,K GLC 2 C1 GLC 1 O4 C4 C5,229.871,238.983
2c3w.pdb,J GLC 4 C2 C1 GLC 3 O4 C4,J GLC 4 C1 GLC 3 O4 C4 C5,191.351,204.476
2c3w.pdb,J GLC 3 C2 C1 GLC 2 O4 C4,J GLC 3 C1 GLC 2 O4 C4 C5,248.511,252.989
2c3w.pdb,J GLC 2 C2 C1 GLC 1 O4 C4,J GLC 2 C1 GLC 1 O4 C4 C5,193.962,209.402
2c3w.pdb,G GLC 3 C2 C1 GLC 2 O4 C4,G GLC 3 C1 GLC 2 O4 C4 C5,225.866,235.506
2c3w.pdb,G GLC 2 C2 C1 GLC 1 O4 C4,G GLC 2 C1 GLC 1 O4 C4 C5,225.271,218.293
6jai.pdb,B GLC 2 C2 C1 GLC 1 O4 C4,B GLC 2 C1 GLC 1 O4 C4 C5,226.423,222.432
5hzv.pdb,B GLC 2 C2 C1 GLC 1 O4 C4,B GLC 2 C1 GLC 1 O4 C4 C5,221.58,213.201
8dl2.pdb,P GLC 2 C2 C1 GLC 1 O4 C4,P GLC 2 C1 GLC 1 O4 C4 C5,185.467,186.262
8dl2.pdb,I GLC 2 C2 C1 GLC 1 O4 C4,I GLC 2 C1 GLC 1 O4 C4 C5,212.455,228.509
8dl2.pdb,M GLC 2 C2 C1 GLC 1 O4 C4,M GLC 2 C1 GLC 1 O4 C4 C5,182.511,192.881
8dl2.pdb,O GLC 2 C2 C1 GLC 1 O4 C4,O GLC 2 C1 GLC 1 O4 C4 C5,211.274,244.071
8dl2.pdb,L GLC 2 C2 C1 GLC 1 O4 C4,L GLC 2 C1 GLC 1 O4 C4 C5,207.723,201.632
8dl2.pdb,V GLC 2 C2 C1 GLC 1 O4 C4,V GLC 2 C1 GLC 1 O4 C4 C5,184.853,188.213
8dl2.pdb,N GLC 2 C2 C1 GLC 1 O4 C4,N GLC 2 C1 GLC 1 O4 C4 C5,195.426,201.533
8dl2.pdb,Q GLC 2 C2 C1 GLC 1 O4 C4,Q GLC 2 C1 GLC 1 O4 C4 C5,206.316,198.585
8dl2.pdb,J GLC 5 C2 C1 GLC 4 O4 C4,J GLC 5 C1 GLC 4 O4 C4 C5,176.807,192.704
8dl2.pdb,J GLC 2 C2 C1 GLC 1 O4 C4,J GLC 2 C1 GLC 1 O4 C4 C5,183.951,190.504
8dl2.pdb,S GLC 2 C2 C1 GLC 1 O4 C4,S GLC 2 C1 GLC 1 O4 C4 C5,188.893,190.838
2xd3.pdb,B GLC 7 C2 C1 GLC 6 O4 C4,B GLC 7 C1 GLC 6 O4 C4 C5,220.23,241.291
2xd3.pdb,B GLC 6 C2 C1 GLC 5 O4 C4,B GLC 6 C1 GLC 5 O4 C4 C5,227.777,220.276
2xd3.pdb,B GLC 5 C2 C1 GLC 4 O4 C4,B GLC 5 C1 GLC 4 O4 C4 C5,225.093,232.095
2xd3.pdb,B GLC 4 C2 C1 GLC 3 O4 C4,B GLC 4 C1 GLC 3 O4 C4 C5,226.202,238.9
2xd3.pdb,B GLC 3 C2 C1 GLC 2 O4 C4,B GLC 3 C1 GLC 2 O4 C4 C5,226.828,231.763
2xd3.pdb,B GLC 2 C2 C1 GLC 1 O4 C4,B GLC 2 C1 GLC 1 O4 C4 C5,226.929,221.406
3vgf.pdb,B GLC 3 C2 C1 GLC 2 O4 C4,B GLC 3 C1 GLC 2 O4 C4 C5,197.182,197.182
3vgf.pdb,B GLC 2 C2 C1 GLC 1 O4 C4,B GLC 2 C1 GLC 1 O4 C4 C5,203.65,209.44
4wmv.pdb,B GLC 2 C2 C1 GLC 1 O4 C4,B GLC 2 C1 GLC 1 O4 C4 C5,229.609,221.347
3f5f.pdb,B GLC 2 C2 C1 GLC 1 O4 C4,B GLC 2 C1 GLC 1 O4 C4 C5,225.465,226.119
7lst.pdb,C GLC 3 C2 C1 GLC 2 O4 C4,C GLC 3 C1 GLC 2 O4 C4 C5,207.324,232.928
6jan.pdb,B GLC 2 C2 C1 GLC 1 O4 C4,B GLC 2 C1 GLC 1 O4 C4 C5,210.747,205.849
3wem.pdb,C GLC 4 C2 C1 GLC 3 O4 C4,C GLC 4 C1 GLC 3 O4 C4 C5,186.24,210.987
3wem.pdb,C GLC 3 C2 C1 GLC 2 O4 C4,C GLC 3 C1 GLC 2 O4 C4 C5,224.67,219.179
3wem.pdb,C GLC 2 C2 C1 GLC 1 O4 C4,C GLC 2 C1 GLC 1 O4 C4 C5,223.032,192.742
1fqc.pdb,B GLC 3 C2 C1 GLC 2 O4 C4,B GLC 3 C1 GLC 2 O4 C4 C5,223.752,223.006
3wwg.pdb,F GLC 2 C2 C1 GLC 1 O4 C4,F GLC 2 C1 GLC 1 O4 C4 C5,225.839,250.97
1e40.pdb,B GLC 3 C2 C1 GLC 2 O4 C4,B GLC 3 C1 GLC 2 O4 C4 C5,213.567,231.802
1e40.pdb,B GLC 2 C2 C1 GLC 1 O4 C4,B GLC 2 C1 GLC 1 O4 C4 C5,231.527,220.271
6fhw.pdb,M GLC 2 C2 C1 GLC 1 O4 C4,M GLC 2 C1 GLC 1 O4 C4 C5,217.695,227.71
6fhw.pdb,N GLC 2 C2 C1 GLC 1 O4 C4,N GLC 2 C1 GLC 1 O4 C4 C5,214.839,230.128
7fft.pdb,C GLC 5 C2 C1 GLC 4 O4 C4,C GLC 5 C1 GLC 4 O4 C4 C5,182.402,210.765
7fft.pdb,C GLC 4 C2 C1 GLC 3 O4 C4,C GLC 4 C1 GLC 3 O4 C4 C5,200.711,210.178
7fft.pdb,C GLC 3 C2 C1 GLC 2 O4 C4,C GLC 3 C1 GLC 2 O4 C4 C5,221.741,236.26999999999998
7fft.pdb,C GLC 2 C2 C1 GLC 1 O4 C4,C GLC 2 C1 GLC 1 O4 C4 C5,219.233,222.481
4xp9.pdb,A GLC 2 C2 C1 GLC 1 O4 C4,A GLC 2 C1 GLC 1 O4 C4 C5,214.171,281.51030000000003
5v6y.pdb,K GLC 2 C2 C1 GLC 1 O4 C4,K GLC 2 C1 GLC 1 O4 C4 C5,230.63,220.767
5v6y.pdb,I GLC 2 C2 C1 GLC 1 O4 C4,I GLC 2 C1 GLC 1 O4 C4 C5,230.728,224.43
5v6y.pdb,L GLC 2 C2 C1 GLC 1 O4 C4,L GLC 2 C1 GLC 1 O4 C4 C5,227.061,221.739
5v6y.pdb,J GLC 2 C2 C1 GLC 1 O4 C4,J GLC 2 C1 GLC 1 O4 C4 C5,231.818,218.334
6qyl.pdb,B GLC 2 C2 C1 GLC 1 O4 C4,B GLC 2 C1 GLC 1 O4 C4 C5,222.897,220.173
5d0f.pdb,J GLC 5 C2 C1 GLC 4 O4 C4,J GLC 5 C1 GLC 4 O4 C4 C5,236.445,233.422
5d0f.pdb,J GLC 4 C2 C1 GLC 3 O4 C4,J GLC 4 C1 GLC 3 O4 C4 C5,222.27,233.716
5d0f.pdb,J GLC 3 C2 C1 GLC 2 O4 C4,J GLC 3 C1 GLC 2 O4 C4 C5,243.263,253.493
5d0f.pdb,J GLC 2 C2 C1 GLC 1 O4 C4,J GLC 2 C1 GLC 1 O4 C4 C5,220.68,194.788
5d0f.pdb,F GLC 3 C2 C1 GLC 2 O4 C4,F GLC 3 C1 GLC 2 O4 C4 C5,212.024,287.0695
5d0f.pdb,F GLC 2 C2 C1 GLC 1 O4 C4,F GLC 2 C1 GLC 1 O4 C4 C5,250.689,240.369
5d0f.pdb,I GLC 4 C2 C1 GLC 3 O4 C4,I GLC 4 C1 GLC 3 O4 C4 C5,225.68,244.56799999999998
5d0f.pdb,I GLC 3 C2 C1 GLC 2 O4 C4,I GLC 3 C1 GLC 2 O4 C4 C5,214.05,234.053
5d0f.pdb,I GLC 2 C2 C1 GLC 1 O4 C4,I GLC 2 C1 GLC 1 O4 C4 C5,209.709,225.973
5d0f.pdb,L GLC 3 C2 C1 GLC 2 O4 C4,L GLC 3 C1 GLC 2 O4 C4 C5,236.12900000000002,258.296
5d0f.pdb,L GLC 2 C2 C1 GLC 1 O4 C4,L GLC 2 C1 GLC 1 O4 C4 C5,238.582,220.073
5d0f.pdb,C GLC 4 C2 C1 GLC 3 O4 C4,C GLC 4 C1 GLC 3 O4 C4 C5,218.003,225.063
5d0f.pdb,C GLC 3 C2 C1 GLC 2 O4 C4,C GLC 3 C1 GLC 2 O4 C4 C5,205.551,218.659
5d0f.pdb,C GLC 2 C2 C1 GLC 1 O4 C4,C GLC 2 C1 GLC 1 O4 C4 C5,201.217,236.66500000000002
5d0f.pdb,H GLC 4 C2 C1 GLC 3 O4 C4,H GLC 4 C1 GLC 3 O4 C4 C5,212.216,230.73
5d0f.pdb,H GLC 3 C2 C1 GLC 2 O4 C4,H GLC 3 C1 GLC 2 O4 C4 C5,187.648,49.7589
5d0f.pdb,H GLC 2 C2 C1 GLC 1 O4 C4,H GLC 2 C1 GLC 1 O4 C4 C5,265.2087,258.91700000000003
